id,name,sort_name,given_name,family_name,birth_date,gender,area,area_id,council,council_id,party,party_id,faction,faction_id,term,end_date,start_date,identifier__parlamentdotch,source
4143,Rebecca Ana Ruiz,"Ruiz, Rebecca Ana",Rebecca Ana,Ruiz,1982-02-04,female,VD,0,NR,1,SP,0,S,2,49,,2014-06-02,4143,https://www.parlament.ch/en/biografie?CouncillorId=4143
4048,Pierre Rusconi,"Rusconi, Pierre",Pierre,Rusconi,1949-12-03,male,TI,0,NR,1,SVP,0,V,4,49,,,4048,https://www.parlament.ch/en/biografie?CouncillorId=4048
4125,Gregor Rutz,"Rutz, Gregor",Gregor,Rutz,1972-10-12,male,ZH,0,NR,1,SVP,0,V,4,49,,2012-11-26,4125,https://www.parlament.ch/en/biografie?CouncillorId=4125
4095,Regula Rytz,"Rytz, Regula",Regula,Rytz,1962-03-02,female,BE,0,NR,1,GPS,0,G,6,49,,,4095,https://www.parlament.ch/en/biografie?CouncillorId=4095
1318,Louis Schelbert,"Schelbert, Louis",Louis,Schelbert,1952-10-31,male,LU,0,NR,1,GPS,0,G,6,49,,,1318,https://www.parlament.ch/en/biografie?CouncillorId=1318
1129,Silvia Schenker,"Schenker, Silvia",Silvia,Schenker,1954-01-17,female,BS,0,NR,1,SP,0,S,2,49,,,1129,https://www.parlament.ch/en/biografie?CouncillorId=1129
820,Ernst Schibli,"Schibli, Ernst",Ernst,Schibli,1952-08-16,male,ZH,0,NR,1,SVP,0,V,4,49,,2014-05-05,820,https://www.parlament.ch/en/biografie?CouncillorId=820
4124,Peter Schilliger,"Schilliger, Peter",Peter,Schilliger,1959-06-01,male,LU,0,NR,1,FDP-Liberale,0,RL,1,49,,2012-09-10,4124,https://www.parlament.ch/en/biografie?CouncillorId=4124
4122,Urs Schläfli,"Schläfli, Urs",Urs,Schläfli,1963-07-20,male,SO,0,NR,1,CVP,0,CE,3,49,,2011-12-12,4122,https://www.parlament.ch/en/biografie?CouncillorId=4122
3904,Barbara Schmid-Federer,"Schmid-Federer, Barbara",Barbara,Schmid-Federer,1965-11-10,female,ZH,0,NR,1,CVP,0,CE,3,49,,,3904,https://www.parlament.ch/en/biografie?CouncillorId=3904
4060,Daniela Schneeberger,"Schneeberger, Daniela",Daniela,Schneeberger,1967-09-19,female,BL,0,NR,1,FDP-Liberale,0,RL,1,49,,,4060,https://www.parlament.ch/en/biografie?CouncillorId=4060
4123,Ursula Schneider Schüttel,"Schneider Schüttel, Ursula",Ursula,Schneider Schüttel,1961-11-26,female,FR,0,NR,1,SP,0,S,2,49,,2012-05-29,4123,https://www.parlament.ch/en/biografie?CouncillorId=4123
4040,Elisabeth Schneider-Schneiter,"Schneider-Schneiter, Elisabeth",Elisabeth,Schneider-Schneiter,1964-02-19,female,BL,0,NR,1,CVP,0,CE,3,49,,,4040,https://www.parlament.ch/en/biografie?CouncillorId=4040
4115,Jean Christophe Schwaab,"Schwaab, Jean Christophe",Jean Christophe,Schwaab,1979-08-23,male,VD,0,NR,1,SP,0,S,2,49,,,4115,https://www.parlament.ch/en/biografie?CouncillorId=4115
1159,Pirmin Schwander,"Schwander, Pirmin",Pirmin,Schwander,1961-12-28,male,SZ,0,NR,1,SVP,0,V,4,49,,,1159,https://www.parlament.ch/en/biografie?CouncillorId=1159
354,Silva Semadeni,"Semadeni, Silva",Silva,Semadeni,1952-02-08,female,GR,0,NR,1,SP,0,S,2,49,,,354,https://www.parlament.ch/en/biografie?CouncillorId=354
4146,Heinz Siegenthaler,"Siegenthaler, Heinz",Heinz,Siegenthaler,1955-10-11,male,BE,0,NR,1,BDP,0,BD,136,49,,2014-11-24,4146,https://www.parlament.ch/en/biografie?CouncillorId=4146
1120,Carlo Sommaruga,"Sommaruga, Carlo",Carlo,Sommaruga,1959-07-08,male,GE,0,NR,1,SP,0,S,2,49,,,1120,https://www.parlament.ch/en/biografie?CouncillorId=1120
513,Peter Spuhler,"Spuhler, Peter",Peter,Spuhler,1959-01-09,male,TG,0,NR,1,SVP,0,V,4,49,2012-12-31,2012-01-22,513,https://www.parlament.ch/en/biografie?CouncillorId=513
514,Jürg Stahl,"Stahl, Jürg",Jürg,Stahl,1968-01-16,male,ZH,0,NR,1,SVP,0,V,4,49,,,514,https://www.parlament.ch/en/biografie?CouncillorId=514
214,Luzi Stamm,"Stamm, Luzi",Luzi,Stamm,1952-09-09,male,AG,0,NR,1,SVP,0,V,4,49,,,214,https://www.parlament.ch/en/biografie?CouncillorId=214
3865,Jean-François Steiert,"Steiert, Jean-François",Jean-François,Steiert,1961-02-07,male,FR,0,NR,1,SP,0,S,2,49,,,3865,https://www.parlament.ch/en/biografie?CouncillorId=3865
4126,Daniel Stolz,"Stolz, Daniel",Daniel,Stolz,1968-09-16,male,BS,0,NR,1,FDP-Liberale,0,RL,1,49,,2012-11-26,4126,https://www.parlament.ch/en/biografie?CouncillorId=4126
4036,Marianne Streiff-Feller,"Streiff-Feller, Marianne",Marianne,Streiff-Feller,1957-08-17,female,BE,0,NR,1,EVP,0,CE,3,49,,,4036,https://www.parlament.ch/en/biografie?CouncillorId=4036
359,Franziska Teuscher,"Teuscher, Franziska",Franziska,Teuscher,1958-03-07,female,BE,0,NR,1,GPS,0,G,6,49,2013-03-03,,359,https://www.parlament.ch/en/biografie?CouncillorId=359
3907,Adèle Thorens Goumaz,"Thorens Goumaz, Adèle",Adèle,Thorens Goumaz,1971-12-15,female,VD,0,NR,1,GPS,0,G,6,49,,,3907,https://www.parlament.ch/en/biografie?CouncillorId=3907
4113,Manuel Tornare,"Tornare, Manuel",Manuel,Tornare,1951-04-20,male,GE,0,NR,1,SP,0,S,2,49,,,4113,https://www.parlament.ch/en/biografie?CouncillorId=4113
4128,Aline Trede,"Trede, Aline",Aline,Trede,1983-08-26,female,BE,0,NR,1,GPS,0,G,6,49,,2013-03-04,4128,https://www.parlament.ch/en/biografie?CouncillorId=4128
224,Alexander Tschäppät,"Tschäppät, Alexander",Alexander,Tschäppät,1952-04-16,male,BE,0,NR,1,SP,0,S,2,49,,,224,https://www.parlament.ch/en/biografie?CouncillorId=224
3829,Andy Tschümperlin,"Tschümperlin, Andy",Andy,Tschümperlin,1962-03-11,male,SZ,0,NR,1,SP,0,S,2,49,,2012-02-20,3829,https://www.parlament.ch/en/biografie?CouncillorId=3829
3924,Christian van Singer,"van Singer, Christian",Christian,van Singer,1950-01-20,male,VD,0,NR,1,GPS,0,G,6,49,,,3924,https://www.parlament.ch/en/biografie?CouncillorId=3924
1123,Pierre-François Veillon,"Veillon, Pierre-François",Pierre-François,Veillon,1950-04-30,male,VD,0,NR,1,SVP,0,V,4,49,,,1123,https://www.parlament.ch/en/biografie?CouncillorId=1123
1110,Daniel Vischer,"Vischer, Daniel",Daniel,Vischer,1950-01-16,male,ZH,0,NR,1,GPS,0,G,6,49,,,1110,https://www.parlament.ch/en/biografie?CouncillorId=1110
4054,Albert Vitali,"Vitali, Albert",Albert,Vitali,1955-06-26,male,LU,0,NR,1,FDP-Liberale,0,RL,1,49,,,4054,https://www.parlament.ch/en/biografie?CouncillorId=4054
4085,Karl Vogler,"Vogler, Karl",Karl,Vogler,1956-03-24,male,OW,0,NR,1,csp-ow,0,CE,3,49,,,4085,https://www.parlament.ch/en/biografie?CouncillorId=4085
3908,Alec von Graffenried,"von Graffenried, Alec",Alec,von Graffenried,1962-08-16,male,BE,0,NR,1,GPS,0,G,6,49,2015-06-05,,3908,https://www.parlament.ch/en/biografie?CouncillorId=3908
3910,Erich von Siebenthal,"von Siebenthal, Erich",Erich,von Siebenthal,1958-12-30,male,BE,0,NR,1,SVP,0,V,4,49,,,3910,https://www.parlament.ch/en/biografie?CouncillorId=3910
3911,Eric Voruz,"Voruz, Eric",Eric,Voruz,1945-07-05,male,VD,0,NR,1,SP,0,S,2,49,,,3911,https://www.parlament.ch/en/biografie?CouncillorId=3911
519,Hansjörg Walter,"Walter, Hansjörg",Hansjörg,Walter,1951-02-05,male,TG,0,NR,1,SVP,0,V,4,49,,2012-11-26,519,https://www.parlament.ch/en/biografie?CouncillorId=519
4142,Beat Walti,"Walti, Beat",Beat,Walti,1968-11-22,male,ZH,0,NR,1,FDP-Liberale,0,RL,1,49,,2014-06-02,4142,https://www.parlament.ch/en/biografie?CouncillorId=4142
520,Hansruedi Wandfluh,"Wandfluh, Hansruedi",Hansruedi,Wandfluh,1952-01-16,male,BE,0,NR,1,SVP,0,V,4,49,2014-12-31,,520,https://www.parlament.ch/en/biografie?CouncillorId=520
3912,Christian Wasserfallen,"Wasserfallen, Christian",Christian,Wasserfallen,1981-06-30,male,BE,0,NR,1,FDP-Liberale,0,RL,1,49,,,3912,https://www.parlament.ch/en/biografie?CouncillorId=3912
3931,Thomas Weibel,"Weibel, Thomas",Thomas,Weibel,1954-07-14,male,ZH,0,NR,1,glp,0,GL,137,49,,,3931,https://www.parlament.ch/en/biografie?CouncillorId=3931
4057,Cédric Wermuth,"Wermuth, Cédric",Cédric,Wermuth,1986-02-19,male,AG,0,NR,1,SP,0,S,2,49,,,4057,https://www.parlament.ch/en/biografie?CouncillorId=4057
4148,Rudolf Winkler,"Winkler, Rudolf",Rudolf,Winkler,1955-11-26,male,ZH,0,NR,1,BDP,0,BD,136,49,,2015-03-02,4148,https://www.parlament.ch/en/biografie?CouncillorId=4148
1142,Walter Wobmann,"Wobmann, Walter",Walter,Wobmann,1957-11-21,male,SO,0,NR,1,SVP,0,V,4,49,,,1142,https://www.parlament.ch/en/biografie?CouncillorId=1142
522,Ursula Wyss,"Wyss, Ursula",Ursula,Wyss,1973-02-08,female,BE,0,NR,1,SP,0,S,2,49,2013-03-03,2012-02-20,522,https://www.parlament.ch/en/biografie?CouncillorId=522
4105,Lothar Ziörjen,"Ziörjen, Lothar",Lothar,Ziörjen,1955-02-24,male,ZH,0,NR,1,BDP,0,BD,136,49,2015-01-17,,4105,https://www.parlament.ch/en/biografie?CouncillorId=4105
526,Bruno Zuppiger,"Zuppiger, Bruno",Bruno,Zuppiger,1952-02-24,male,ZH,0,NR,1,SVP,0,V,4,49,2012-09-10,2012-01-22,526,https://www.parlament.ch/en/biografie?CouncillorId=526
801,Fabio Abate,"Abate, Fabio",Fabio,Abate,1966-01-04,male,TI,0,NR,1,FDP-Liberale,0,RL,1,48,,2008-11-22,801,https://www.parlament.ch/en/biografie?CouncillorId=801
3867,Andreas Aebi,"Aebi, Andreas",Andreas,Aebi,1958-11-26,male,BE,0,NR,1,SVP,0,V,4,48,,,3867,https://www.parlament.ch/en/biografie?CouncillorId=3867
449,Ruedi Aeschbacher,"Aeschbacher, Ruedi",Ruedi,Aeschbacher,1941-09-15,male,ZH,0,NR,1,EVP,0,CEg,3,48,2010-05-30,,449,https://www.parlament.ch/en/biografie?CouncillorId=449
1131,Evi Allemann,"Allemann, Evi",Evi,Allemann,1978-07-16,female,BE,0,NR,1,SP,0,S,2,48,,,1131,https://www.parlament.ch/en/biografie?CouncillorId=1131
3868,Kathrin Amacker-Amann,"Amacker-Amann, Kathrin",Kathrin,Amacker-Amann,1962-03-30,female,BL,0,NR,1,CVP,0,CEg,3,48,2010-11-28,,3868,https://www.parlament.ch/en/biografie?CouncillorId=3868
1288,Viola Amherd,"Amherd, Viola",Viola,Amherd,1962-06-07,female,VS,0,NR,1,CVP,0,CEg,3,48,,,1288,https://www.parlament.ch/en/biografie?CouncillorId=1288
1135,Adrian Amstutz,"Amstutz, Adrian",Adrian,Amstutz,1953-12-02,male,BE,0,NR,1,SVP,0,V,4,48,2011-05-29,,1135,https://www.parlament.ch/en/biografie?CouncillorId=1135
3833,Josiane Aubert,"Aubert, Josiane",Josiane,Aubert,1949-04-07,female,VD,0,NR,1,SP,0,S,2,48,,,3833,https://www.parlament.ch/en/biografie?CouncillorId=3833
404,Caspar Baader,"Baader, Caspar",Caspar,Baader,1953-10-01,male,BL,0,NR,1,SVP,0,V,4,48,,,404,https://www.parlament.ch/en/biografie?CouncillorId=404
450,Elvira Bader,"Bader, Elvira",Elvira,Bader,1955-03-04,female,SO,0,NR,1,CVP,0,CEg,3,48,,,450,https://www.parlament.ch/en/biografie?CouncillorId=450
3870,Dominique Baettig,"Baettig, Dominique",Dominique,Baettig,1953-09-22,male,JU,0,NR,1,SVP,0,V,4,48,,,3870,https://www.parlament.ch/en/biografie?CouncillorId=3870
3869,Marlies Bänziger,"Bänziger, Marlies",Marlies,Bänziger,1960-03-14,female,ZH,0,NR,1,GPS,0,G,6,48,,,3869,https://www.parlament.ch/en/biografie?CouncillorId=3869
1289,Luc Barthassat,"Barthassat, Luc",Luc,Barthassat,1960-09-03,male,GE,0,NR,1,CVP,0,CEg,3,48,,,1289,https://www.parlament.ch/en/biografie?CouncillorId=1289
304,J. Alexander Baumann,"Baumann, J. Alexander",J. Alexander,Baumann,1942-12-10,male,TG,0,NR,1,SVP,0,V,4,48,,,304,https://www.parlament.ch/en/biografie?CouncillorId=304
1138,Martin Bäumle,"Bäumle, Martin",Martin,Bäumle,1964-06-03,male,ZH,0,NR,1,glp,0,CEg,3,48,,,1138,https://www.parlament.ch/en/biografie?CouncillorId=1138
305,Didier Berberat,"Berberat, Didier",Didier,Berberat,1956-12-01,male,NE,0,NR,1,SP,0,S,2,48,2009-09-20,,305,https://www.parlament.ch/en/biografie?CouncillorId=305
350,Maria Bernasconi,"Bernasconi, Maria",Maria,Bernasconi,1955-09-14,female,GE,0,NR,1,SP,0,S,2,48,,,350,https://www.parlament.ch/en/biografie?CouncillorId=350
452,Elmar Bigger,"Bigger, Elmar",Elmar,Bigger,1949-10-05,male,SG,0,NR,1,SVP,0,V,4,48,,,452,https://www.parlament.ch/en/biografie?CouncillorId=452
1105,Attilio Bignasca,"Bignasca, Attilio",Attilio,Bignasca,1943-11-01,male,TI,0,NR,1,Lega,0,V,4,48,2009-12-31,,1105,https://www.parlament.ch/en/biografie?CouncillorId=1105
15,Max Binder,"Binder, Max",Max,Binder,1947-11-26,male,ZH,0,NR,1,SVP,0,V,4,48,,,15,https://www.parlament.ch/en/biografie?CouncillorId=15
4030,Prisca Birrer-Heimo,"Birrer-Heimo, Prisca",Prisca,Birrer-Heimo,1959-02-04,female,LU,0,NR,1,SP,0,S,2,48,,2010-05-31,4030,https://www.parlament.ch/en/biografie?CouncillorId=4030
3871,Pirmin Bischof,"Bischof, Pirmin",Pirmin,Bischof,1959-02-24,male,SO,0,NR,1,CVP,0,CEg,3,48,,,3871,https://www.parlament.ch/en/biografie?CouncillorId=3871
26,Roland F. Borer,"Borer, Roland F.",Roland F.,Borer,1951-01-27,male,SO,0,NR,1,SVP,0,V,4,48,,,26,https://www.parlament.ch/en/biografie?CouncillorId=26
28,Toni Bortoluzzi,"Bortoluzzi, Toni",Toni,Bortoluzzi,1947-02-16,male,ZH,0,NR,1,SVP,0,V,4,48,,,28,https://www.parlament.ch/en/biografie?CouncillorId=28
3872,Jacques Bourgeois,"Bourgeois, Jacques",Jacques,Bourgeois,1958-03-14,male,FR,0,NR,1,FDP-Liberale,0,RL,1,48,,2008-11-22,3872,https://www.parlament.ch/en/biografie?CouncillorId=3872
724,Daniel Brélaz,"Brélaz, Daniel",Daniel,Brélaz,1950-01-04,male,VD,0,NR,1,GPS,0,G,6,48,,,724,https://www.parlament.ch/en/biografie?CouncillorId=724
4014,Andreas Brönnimann,"Brönnimann, Andreas",Andreas,Brönnimann,1955-03-27,male,BE,0,NR,1,EDU,0,V,4,48,,2009-09-07,4014,https://www.parlament.ch/en/biografie?CouncillorId=4014
823,Pascale Bruderer Wyss,"Bruderer Wyss, Pascale",Pascale,Bruderer Wyss,1977-07-28,female,AG,0,NR,1,SP,0,S,2,48,,2010-11-29,823,https://www.parlament.ch/en/biografie?CouncillorId=823
307,Toni Brunner,"Brunner, Toni",Toni,Brunner,1974-08-23,male,SG,0,NR,1,SVP,0,V,4,48,,,307,https://www.parlament.ch/en/biografie?CouncillorId=307
1144,Martine Brunschwig Graf,"Brunschwig Graf, Martine",Martine,Brunschwig Graf,1950-03-16,female,GE,0,NR,1,LDP,0,RL,1,48,,2008-11-22,1144,https://www.parlament.ch/en/biografie?CouncillorId=1144
4025,Roland Rino Büchel,"Büchel, Roland Rino",Roland Rino,Büchel,1965-10-08,male,SG,0,NR,1,SVP,0,V,4,48,,2010-03-01,4025,https://www.parlament.ch/en/biografie?CouncillorId=4025
1104,Jakob Büchler,"Büchler, Jakob",Jakob,Büchler,1952-05-29,male,SG,0,NR,1,CVP,0,CEg,3,48,,,1104,https://www.parlament.ch/en/biografie?CouncillorId=1104
453,André Bugnon,"Bugnon, André",André,Bugnon,1947-09-13,male,VD,0,NR,1,SVP,0,V,4,48,,2008-12-01,453,https://www.parlament.ch/en/biografie?CouncillorId=453
3830,Marina Carobbio Guscetti,"Carobbio Guscetti, Marina",Marina,Carobbio Guscetti,1966-06-12,female,TI,0,NR,1,SP,0,S,2,48,,,3830,https://www.parlament.ch/en/biografie?CouncillorId=3830
3828,Ignazio Cassis,"Cassis, Ignazio",Ignazio,Cassis,1961-04-13,male,TI,0,NR,1,FDP-Liberale,0,RL,1,48,,2008-11-22,3828,https://www.parlament.ch/en/biografie?CouncillorId=3828
1143,Sep Cathomas,"Cathomas, Sep",Sep,Cathomas,1945-04-02,male,GR,0,NR,1,CVP,0,CEg,3,48,,,1143,https://www.parlament.ch/en/biografie?CouncillorId=1143
3873,Tarzisius Caviezel,"Caviezel, Tarzisius",Tarzisius,Caviezel,1954-08-18,male,GR,0,NR,1,FDP-Liberale,0,RL,1,48,,2008-11-22,3873,https://www.parlament.ch/en/biografie?CouncillorId=3873
455,Maurice Chevrier,"Chevrier, Maurice",Maurice,Chevrier,1961-03-28,male,VS,0,NR,1,CVP,0,CEg,3,48,2010-02-28,,455,https://www.parlament.ch/en/biografie?CouncillorId=455
4007,Max Chopard-Acklin,"Chopard-Acklin, Max",Max,Chopard-Acklin,1966-08-30,male,AG,0,NR,1,SP,0,S,2,48,,2009-03-02,4007,https://www.parlament.ch/en/biografie?CouncillorId=4007
1152,André Daguet,"Daguet, André",André,Daguet,1947-06-01,male,BE,0,NR,1,SP,0,S,2,48,2011-05-29,,1152,https://www.parlament.ch/en/biografie?CouncillorId=1152
1133,Christophe Darbellay,"Darbellay, Christophe",Christophe,Darbellay,1971-03-07,male,VS,0,NR,1,CVP,0,CEg,3,48,,,1133,https://www.parlament.ch/en/biografie?CouncillorId=1133
1124,Dominique de Buman,"de Buman, Dominique",Dominique,de Buman,1956-04-28,male,FR,0,NR,1,CVP,0,CEg,3,48,,,1124,https://www.parlament.ch/en/biografie?CouncillorId=1124
61,Verena Diener Lenz,"Diener Lenz, Verena",Verena,Diener Lenz,1949-03-27,female,ZH,0,NR,1,glp,0,CEg,3,48,2007-12-05,,61,https://www.parlament.ch/en/biografie?CouncillorId=61
797,Walter Donzé,"Donzé, Walter",Walter,Donzé,1946-05-05,male,BE,0,NR,1,EVP,0,CEg,3,48,2010-09-12,,797,https://www.parlament.ch/en/biografie?CouncillorId=797
460,Jean Henri Dunant,"Dunant, Jean Henri",Jean Henri,Dunant,1934-11-12,male,BS,0,NR,1,SVP,0,V,4,48,2010-11-06,,460,https://www.parlament.ch/en/biografie?CouncillorId=460
3874,Esther Egger-Wyss,"Egger-Wyss, Esther",Esther,Egger-Wyss,1952-10-02,female,AG,0,NR,1,CVP,0,CEg,3,48,,,3874,https://www.parlament.ch/en/biografie?CouncillorId=3874
3875,Corina Eichenberger-Walther,"Eichenberger-Walther, Corina",Corina,Eichenberger-Walther,1954-10-14,female,AG,0,NR,1,FDP-Liberale,0,RL,1,48,,2008-11-22,3875,https://www.parlament.ch/en/biografie?CouncillorId=3875
318,Edi Engelberger,"Engelberger, Edi",Edi,Engelberger,1940-01-26,male,NW,0,NR,1,FDP-Liberale,0,RL,1,48,,2008-11-22,318,https://www.parlament.ch/en/biografie?CouncillorId=318
3876,Yvette Estermann,"Estermann, Yvette",Yvette,Estermann,1967-02-26,female,LU,0,NR,1,SVP,0,V,4,48,,,3876,https://www.parlament.ch/en/biografie?CouncillorId=3876
76,Hugo Fasel,"Fasel, Hugo",Hugo,Fasel,1955-10-04,male,FR,0,NR,1,CSP,0,G,6,48,2008-11-30,,76,https://www.parlament.ch/en/biografie?CouncillorId=76
395,Hildegard Fässler-Osterwalder,"Fässler-Osterwalder, Hildegard",Hildegard,Fässler-Osterwalder,1951-06-22,female,SG,0,NR,1,SP,0,S,2,48,,,395,https://www.parlament.ch/en/biografie?CouncillorId=395
463,Charles Favre,"Favre, Charles",Charles,Favre,1957-08-18,male,VD,0,NR,1,FDP-Liberale,0,RL,1,48,,2008-11-22,463,https://www.parlament.ch/en/biografie?CouncillorId=463
3922,Laurent Favre,"Favre, Laurent",Laurent,Favre,1972-10-14,male,NE,0,NR,1,FDP-Liberale,0,RL,1,48,,2008-11-22,3922,https://www.parlament.ch/en/biografie?CouncillorId=3922
319,Hans Fehr,"Fehr, Hans",Hans,Fehr,1947-01-14,male,ZH,0,NR,1,SVP,0,V,4,48,,,319,https://www.parlament.ch/en/biografie?CouncillorId=319
464,Hans-Jürg Fehr,"Fehr, Hans-Jürg",Hans-Jürg,Fehr,1948-08-07,male,SH,0,NR,1,SP,0,S,2,48,,,464,https://www.parlament.ch/en/biografie?CouncillorId=464
405,Jacqueline Fehr,"Fehr, Jacqueline",Jacqueline,Fehr,1963-06-01,female,ZH,0,NR,1,SP,0,S,2,48,,,405,https://www.parlament.ch/en/biografie?CouncillorId=405
465,Mario Fehr,"Fehr, Mario",Mario,Fehr,1958-09-13,male,ZH,0,NR,1,SP,0,S,2,48,,,465,https://www.parlament.ch/en/biografie?CouncillorId=465
3877,Doris Fiala,"Fiala, Doris",Doris,Fiala,1957-01-29,female,ZH,0,NR,1,FDP-Liberale,0,RL,1,48,,2008-11-22,3877,https://www.parlament.ch/en/biografie?CouncillorId=3877
4041,Peter Flück,"Flück, Peter",Peter,Flück,1957-04-21,male,BE,0,NR,1,FDP-Liberale,0,RL,1,48,,2010-11-29,4041,https://www.parlament.ch/en/biografie?CouncillorId=4041
3878,Sylvia Flückiger-Bäni,"Flückiger-Bäni, Sylvia",Sylvia,Flückiger-Bäni,1952-06-01,female,AG,0,NR,1,SVP,0,V,4,48,,,3878,https://www.parlament.ch/en/biografie?CouncillorId=3878
1122,Kurt Fluri,"Fluri, Kurt",Kurt,Fluri,1955-08-19,male,SO,0,NR,1,FDP-Liberale,0,RL,1,48,,2008-11-22,1122,https://www.parlament.ch/en/biografie?CouncillorId=1122
321,Peter Föhn,"Föhn, Peter",Peter,Föhn,1952-12-11,male,SZ,0,NR,1,SVP,0,V,4,48,,,321,https://www.parlament.ch/en/biografie?CouncillorId=321
3879,Olivier Français,"Français, Olivier",Olivier,Français,1955-10-01,male,VD,0,NR,1,FDP-Liberale,0,RL,1,48,,2008-11-22,3879,https://www.parlament.ch/en/biografie?CouncillorId=3879
4042,Sebastian Frehner,"Frehner, Sebastian",Sebastian,Frehner,1973-09-02,male,BS,0,NR,1,SVP,0,V,4,48,,2010-11-29,4042,https://www.parlament.ch/en/biografie?CouncillorId=4042
1127,Oskar Freysinger,"Freysinger, Oskar",Oskar,Freysinger,1960-06-12,male,VS,0,NR,1,SVP,0,V,4,48,,,1127,https://www.parlament.ch/en/biografie?CouncillorId=1127
1155,Therese Frösch,"Frösch, Therese",Therese,Frösch,1951-06-22,female,BE,0,NR,1,GB,0,G,6,48,,2009-05-01,1155,https://www.parlament.ch/en/biografie?CouncillorId=1155
4047,Thomas Fuchs,"Fuchs, Thomas",Thomas,Fuchs,1966-06-18,male,BE,0,NR,1,SVP,0,V,4,48,,2011-05-30,4047,https://www.parlament.ch/en/biografie?CouncillorId=4047
1294,Lieni Füglistaller,"Füglistaller, Lieni",Lieni,Füglistaller,1951-12-31,male,AG,0,NR,1,SVP,0,V,4,48,,,1294,https://www.parlament.ch/en/biografie?CouncillorId=1294
273,Brigitta M. Gadient,"Gadient, Brigitta M.",Brigitta M.,Gadient,1960-03-14,female,GR,0,NR,1,BDP,0,BD,136,48,,2011-09-23,273,https://www.parlament.ch/en/biografie?CouncillorId=273
1125,Chantal Galladé,"Galladé, Chantal",Chantal,Galladé,1972-12-17,female,ZH,0,NR,1,SP,0,S,2,48,,,1125,https://www.parlament.ch/en/biografie?CouncillorId=1125
3880,Andrea Martina Geissbühler,"Geissbühler, Andrea Martina",Andrea Martina,Geissbühler,1976-08-03,female,BE,0,NR,1,SVP,0,V,4,48,,,3880,https://www.parlament.ch/en/biografie?CouncillorId=3880
407,Ruth Genner,"Genner, Ruth",Ruth,Genner,1956-01-13,female,ZH,0,NR,1,GPS,0,G,6,48,2008-09-07,,407,https://www.parlament.ch/en/biografie?CouncillorId=407
1117,Jean-René Germanier,"Germanier, Jean-René",Jean-René,Germanier,1958-12-18,male,VS,0,NR*,1,FDP-Liberale,0,RL,1,48,,2010-11-29,1117,https://www.parlament.ch/en/biografie?CouncillorId=1117
91,Ulrich Giezendanner,"Giezendanner, Ulrich",Ulrich,Giezendanner,1953-10-31,male,AG,0,NR,1,SVP,0,V,4,48,,,91,https://www.parlament.ch/en/biografie?CouncillorId=91
3881,Yvonne Gilli,"Gilli, Yvonne",Yvonne,Gilli,1957-03-07,female,SG,0,NR,1,GPS,0,G,6,48,,,3881,https://www.parlament.ch/en/biografie?CouncillorId=3881
3882,Bastien Girod,"Girod, Bastien",Bastien,Girod,1980-12-21,male,ZH,0,NR,1,GPS,0,G,6,48,,,3882,https://www.parlament.ch/en/biografie?CouncillorId=3882
1337,Ida Glanzmann-Hunkeler,"Glanzmann-Hunkeler, Ida",Ida,Glanzmann-Hunkeler,1958-09-29,female,LU,0,NR,1,CVP,0,CEg,3,48,,,1337,https://www.parlament.ch/en/biografie?CouncillorId=1337
3883,Alice Glauser-Zufferey,"Glauser-Zufferey, Alice",Alice,Glauser-Zufferey,1954-10-18,female,VD,0,NR,1,SVP,0,V,4,48,,,3883,https://www.parlament.ch/en/biografie?CouncillorId=3883
470,Walter Glur,"Glur, Walter",Walter,Glur,1943-04-11,male,AG,0,NR,1,SVP,0,V,4,48,,,470,https://www.parlament.ch/en/biografie?CouncillorId=470
4024,Norman Gobbi,"Gobbi, Norman",Norman,Gobbi,1977-03-23,male,TI,0,NR,1,Lega,0,V,4,48,2011-04-14,2010-03-01,4024,https://www.parlament.ch/en/biografie?CouncillorId=4024
94,Christine Goll,"Goll, Christine",Christine,Goll,1956-12-10,female,ZH,0,NR,1,SP,0,S,2,48,,,94,https://www.parlament.ch/en/biografie?CouncillorId=94
3884,Jean-Pierre Graber,"Graber, Jean-Pierre",Jean-Pierre,Graber,1946-07-08,male,BE,0,NR,1,SVP,0,V,4,48,,,3884,https://www.parlament.ch/en/biografie?CouncillorId=3884
806,Maya Graf,"Graf, Maya",Maya,Graf,1962-02-28,female,BL,0,NR,1,GPS,0,G,6,48,,2010-11-29,806,https://www.parlament.ch/en/biografie?CouncillorId=806
1295,Edith Graf-Litscher,"Graf-Litscher, Edith",Edith,Graf-Litscher,1964-03-25,female,TG,0,NR,1,SP,0,S,2,48,,,1295,https://www.parlament.ch/en/biografie?CouncillorId=1295
3885,Jean-Pierre Grin,"Grin, Jean-Pierre",Jean-Pierre,Grin,1947-03-16,male,VD,0,NR,1,SVP,0,V,4,48,,,3885,https://www.parlament.ch/en/biografie?CouncillorId=3885
97,Andreas Gross,"Gross, Andreas",Andreas,Gross,1952-08-21,male,ZH,0,NR,1,SP,0,S,2,48,,,97,https://www.parlament.ch/en/biografie?CouncillorId=97
3886,Hans Grunder,"Grunder, Hans",Hans,Grunder,1956-06-13,male,BE,0,NR,1,BDP,0,BD,136,48,,2009-03-02,3886,https://www.parlament.ch/en/biografie?CouncillorId=3886
